label x Gender Gender_ID Greek Home_Town In_State Ethnicity Religion Religious like_Math Calculus ACT GPA Party_Hours_per_week Drinks_per_week Sex_Partners Relationships Call_Parents Social_Media Texts Good_or_Well Expected_Income President Illinois_Commitment Family_Income Liberal Political_Party Grade_vs_Learning Parent_Relationship Work_Hours Tuition Career Section
Obs739 739 1 1 0 2 1 0 0 8 5 0 29 3.8 0 0 0 0 3 3 5 5 65 5 8 80 3 2 10 6 0 40 10 2 
Obs740 740 1 1 1 2 1 0 1 2 7 0 27 3.9 4 4 7 3 7 4 3 5 300 6 1 800 1 0 5 10 0 100 3 2 
Obs741 741 0 0 0 1 1 3 0 8 9 1 32 3.6 3 0 0 0 2 4 2 5 100 5 7 70 3 0 5 9 0 50 7 2 
Obs742 742 1 1 0 2 1 0 0 8 5 0 24 3.8 3 2 0 0 3 5 5 5 125 5 5 90 3 0 5 10 10 50 5 2 
Obs743 743 1 1 0 1 1 0 0 7 6 1 29 4 1 0 1 1 1 2 8 1 100 5 9 150 3 5 4 9 0 70 2 2 
Obs744 744 1 1 0 2 1 2 0 3 8 0 26 3.3 4 4 11 2 3 8 3 4 80 5 10 120 5 0 6 8 0 100 8 2 
Obs745 745 1 1 0 2 1 0 0 2 5 0 24 3.3 2 1 3 1 2 3 4 2 70 5 8 125 2 0 3 9 15 40 8 2 
Obs746 746 1 1 1 2 1 2 0 5 6 0 22 3.7 7 15 1 1 4 5 5 5 90 5 10 90 7 3 4 9 0 0 5 2 
Obs747 747 1 1 1 2 1 0 1 6 1 0 24 3.4 18 6 1 1 1 4 10 4 100 5 9 200 2 0 8 7 0 100 6 2 
Obs748 748 1 1 1 2 1 0 0 5 4 0 27 4 5 3 0 0 3 3 5 5 200 5 5 400 5 1 5 8 0 80 4 2 
Obs749 749 0 0 0 2 1 1 0 7 6 1 23 1.5 3 0 9 2 3 2 7 5 1000 4 7 60 5 2 7 7 25 0 4 3 
Obs750 750 1 1 0 2 1 0 5 10 8 1 30 4 0 0 0 0 7 1 3 0 300 5 10 0 0 2 5 10 0 100 10 3 
Obs751 751 1 1 1 2 1 0 0 10 8 1 27 2.9 15 30 3 2 7 2 3 5 200 1 4 230 10 1 3 10 0 100 10 3 
Obs752 752 1 1 1 0 1 0 7 0 4 1 27 3.3 15 28 4 4 1 4 2 5 100 5 7 250 2 0 2 3 0 100 8 3 
Obs753 753 0 0 0 2 1 3 0 8 8 1 30 3.3 0 0 0 0 4 10 4 5 200 5 7 60 6 2 7 7 0 10 9 3 
Obs754 754 1 1 0 3 0 3 7 0 9 1 32 4 6 0 2 2 2 1 2 8 150 5 8 20 4 0 8 8 20 100 4 3 
Obs755 755 1 1 0 1 1 5 0 10 0 1 19 2.4 0 1 1 1 10 3 4 10 200 1 10 100 8 1 5 10 20 10 7 3 
Obs756 756 0 0 0 3 1 2 0 8 10 1 31 3.6 5 5 3 2 7 2 3 10 500 1 0 120 5 0 5 10 20 80 10 3 
Obs757 757 0 0 1 2 1 0 0 0 5 1 28 2.9 12 8 2 1 1 5 10 9 90 5 8 30 5 0 4 5 0 90 3 3 
Obs758 758 0 0 0 3 1 3 7 0 8 1 35 3.5 0 0 1 1 0 7 3 5 60 5 3 20 3 0 0 0 15 0 3 3 
Obs759 759 1 1 0 3 0 3 5 1 2 1 33 3.9 3 0 0 1 7 3 2 2 20 5 0 50 1 1 3 7 0 100 3 3 
Obs760 760 1 1 0 1 1 2 7 0 7 1 32 3.3 4 3 12 2 0 6 4 3 90 5 0 100 2 0 6 9 10 90 0 3 
Obs761 761 1 1 0 3 1 2 0 5 6 1 29 2.2 0 0 0 2 7 6 3 0 75 2 10 75 0 4 5 10 10 50 10 3 
Obs762 762 0 0 0 3 0 3 5 0 7 1 32 3.4 8 2 4 1 1 4 3 6 100 5 5 100 6 5 6 5 0 100 3 3 
Obs763 763 0 0 0 2 1 0 0 3 5 1 26 2 10 15 5 1 1 1 5 2 100 6 4 75 5 1 2 8 0 10 2 3 
Obs764 764 0 0 1 0 1 0 0 7 6 1 28 2.9 4 10 1 2 1 2 2 5 80 1 5 80 8 1 4 10 0 20 5 3 
Obs765 765 1 1 1 2 1 0 0 4 6 0 24 3.5 12 10 6 1 6 4 10 5 300 6 10 400 8 1 5 7 0 100 3 3 
Obs766 766 1 1 0 2 1 2 5 1 7 1 23 3.9 0 0 1 1 2 6 2 10 80 5 10 24 2 0 6 4 0 0 7 3 
Obs767 767 0 0 0 0 1 0 0 8 6 1 29 3.1 2 0 0 1 1 1 2 5 90 1 5 75 8 1 4 9 0 60 7 3 
Obs768 768 0 0 0 0 1 0 6 2 4 1 34 4 2 2 1 1 0 2 2 8 300 6 8 70 6 2 3 9 15 0 8 3 
Obs769 769 1 1 0 1 1 0 6 1 0 0 26 3.4 3 10 4 2 0 1 1 2 40 2 8 120 1 0 8 9 20 70 5 3 
Obs770 770 1 1 0 2 0 3 0 7 1 0 31 3.3 2 1 2 3 4 5 4 8 80 6 7 80 6 1 2 8 0 80 1 3 
Obs771 771 0 0 0 2 1 3 7 0 6 1 29 3.8 0 0 0 0 1 5 2 7 120 6 5 100 7 0 4 9 0 50 6 3 
Obs772 772 1 1 0 0 1 2 5 7 8 0 26 4 0 0 7 1 2 5 2 7 500 5 8 14 3 0 5 5 10 10 0 3 
Obs773 773 0 0 0 3 1 0 1 2 1 0 26 3 4 4 5 1 1 1 3 3 100 2 10 250 2 0 2 8 10 100 7 3 
Obs774 774 0 0 0 0 1 1 0 5 9 1 26 3 0 0 0 0 2 1 0 6 100 5 10 60 5 5 7 8 10 80 2 3 
Obs775 775 0 0 0 1 0 3 4 1 7 1 33 3.9 0 0 0 1 5 2 6 10 15 6 5 100 5 5 7 7 0 100 5 3 
Obs776 776 1 1 0 0 1 3 6 0 6 1 31 4 0 0 0 0 1 1 4 5 57 5 8 50 4 1 5 9 20 70 6 3 
Obs777 777 1 1 0 2 1 0 0 10 0 0 27 3.5 0 1 0 0 21 1 4 5 40 4 0 60 10 1 5 10 5 20 10 3 
Obs778 778 0 0 0 2 1 3 0 5 7 1 28 3.1 0 1 0 0 2 2 5 5 250 1 5 250 7 1 4 10 0 100 8 3 
Obs779 779 0 0 0 2 1 0 6 0 2 1 31 2.7 12 20 2 1 2 1 3 10 80 1 7 150 5 4 1 4 0 100 2 3 
Obs780 780 1 1 0 2 1 3 0 7 5 1 32 3.6 5 5 1 0 1 2 5 10 100 6 6 50 3 0 6 7 0 100 9 3 
Obs781 781 1 1 1 2 1 0 0 3 3 0 27 4 7 10 1 1 10 3 9 7 60 5 3 120 5 5 5 10 0 50 7 3 
Obs782 782 0 0 0 3 1 2 0 9 7 1 22 3.5 0 0 0 0 1 1 3 3 50 5 8 30 6 2 8 10 10 0 9 3 
Obs783 783 1 1 0 3 0 0 0 10 6 0 29 4 0 0 0 1 6 1 5 9 55 5 5 150 7 1 5 9 0 90 10 3 
Obs784 784 1 1 0 3 0 3 4 2 5 1 29 3.8 0 0 1 2 2 2 2 5 1000 5 10 300 5 5 6 7 10 90 7 3 
Obs785 785 1 1 0 2 1 1 0 5 2 1 29 2.8 4 1 10 2 5 5 4 8 150 6 3 350 5 5 0 7 0 100 8 3 
Obs786 786 1 1 0 2 1 0 0 6 2 0 23 4 3 2 0 0 4 3 5 7 120 5 0 200 7 4 3 10 0 100 5 3 
Obs787 787 0 0 0 2 1 1 0 6 6 1 25 2.7 0 0 3 0 3 6 5 5 250 5 10 35 3 0 4 7 0 100 2 3 
Obs788 788 0 0 0 2 1 2 7 0 8 1 27 3.3 2 2 5 1 2 4 4 10 400 5 5 70 5 2 0 7 0 100 7 3 
Obs789 789 0 0 0 1 1 0 7 0 7 1 30 2.8 0 0 1 3 2 2 2 5 100 2 10 115 2 0 5 7 15 30 5 3 
Obs790 790 1 1 0 2 1 0 0 5 2 0 23 3.8 6 6 2 1 5 4 4 7 80 2 10 40 5 0 5 7 0 20 5 3 
Obs791 791 1 1 1 3 0 3 7 2 7 1 29 3.9 1 0 0 0 4 4 7 9 200 5 6 100 3 5 3 9 10 100 7 3 
Obs792 792 1 1 0 0 1 5 6 0 1 0 29 3.4 2 4 10 3 0 5 3 2 45 2 10 50 10 0 4 9 0 0 1 3 
Obs793 793 1 1 0 3 1 1 0 5 10 0 26 3.4 3 0 15 4 0 10 5 5 100 5 10 40 2 0 8 0 0 0 1 3 
Obs794 794 1 1 0 3 1 2 7 0 7 1 24 2.6 0 0 1 0 0 5 3 1 60 5 8 42 3 0 5 7 0 10 4 3 
Obs795 795 0 0 0 2 1 0 0 5 4 0 21 3.4 15 20 10 2 3 3 6 7 120 1 3 100 7 1 5 10 10 0 7 3 
Obs796 796 0 0 1 3 1 5 0 10 7 1 28 2.5 10 40 10 1 5 2 10 2 100 1 5 70 8 1 5 8 10 0 5 3 
Obs797 797 1 1 1 0 1 0 0 5 8 1 28 3.7 4 10 3 2 10 3 6 7 80 1 5 400 8 1 5 9 20 50 5 3 
Obs798 798 1 1 0 1 0 0 5 2 0 0 19 3.5 1 2 4 2 5 3 6 4 40000 6 8 10000 3 0 6 4 0 30 8 3 
Obs799 799 1 1 0 2 1 0 6 0 1 1 25 3.2 10 10 9 2 1 10 5 4 80 5 0 180 2 0 4 3 10 70 10 3 
Obs800 800 1 1 0 0 1 1 0 8 2 1 26 3.2 4 2 2 1 3 4 2 5 1000 2 10 175 8 0 7 7 0 100 4 3 
Obs801 801 1 1 0 3 1 2 0 2 8 1 26 3.7 4 5 2 2 5 5 1 6 60 5 5 35 2 0 5 8 0 10 6 3 
Obs802 802 0 0 0 0 1 5 2 6 8 1 31 4 0 0 0 1 3 4 2 5 300 5 10 0 2 5 7 4 0 0 5 3 
Obs803 803 1 1 0 1 1 3 0 7 4 1 28 2.9 1 4 1 2 1 4 3 9 600 2 5 100 3 0 7 8 0 100 6 3 
Obs804 804 1 1 0 2 1 3 0 7 2 1 32 2.2 2 2 1 1 2 4 4 8 500 6 0 200 2 0 3 9 10 100 2 3 
Obs805 805 1 1 0 2 1 2 0 6 7 0 29 3.8 0 2 0 0 7 1 7 5 200 5 10 20 0 0 5 7 0 0 5 3 
Obs806 806 1 1 0 2 1 2 0 5 0 1 25 3 0 0 1 1 0 2 2 10 300 2 10 40 4 0 5 9 15 10 6 3 
Obs807 807 1 1 0 3 1 2 6 5 8 1 33 3.9 0 0 0 0 0 4 4 6 300 5 10 20 3 4 3 10 0 100 10 3 
Obs808 808 0 0 1 3 0 0 4 8 10 1 35 2.4 8 28 10 2 0 2 2 4 100 5 10 0 4 5 10 0 30 100 2 3 
Obs809 809 1 1 0 1 1 0 6 3 5 1 31 3.8 6 2 3 3 0 1 2 1 200 2 10 200 0 5 5 10 30 100 10 3 
Obs810 810 0 0 1 1 1 0 7 0 6 1 22 2.2 4 8 1 1 7 3 8 10 500 5 7 160 4 2 10 9 10 50 2 3 
Obs811 811 0 0 0 0 1 0 0 8 5 1 24 3.1 3 50 50 25 2 2 4 7 500 5 3 50000 8 4 4 8 10 50 6 3 
Obs812 812 0 0 0 2 0 4 2 10 4 1 34 3 0 0 1 2 7 3 8 3 250 6 10 60 4 2 3 9 0 0 8 3 
Obs813 813 1 1 1 2 1 0 0 7 4 0 30 3.8 4 5 3 3 3 3 5 6 120 2 8 250 3 0 7 9 0 100 7 3 
Obs814 814 1 1 0 3 1 2 0 8 8 0 23 3.6 2 2 1 2 3 6 4 5 90000 5 8 25 4 0 5 8 0 100 10 3 
Obs815 815 1 1 0 0 1 0 0 10 0 0 26 2.2 4 5 12 4 7 5 4 2 150 6 7 200 5 1 0 10 10 90 5 3 
Obs816 816 0 0 0 3 1 5 7 0 9 0 24 3.2 1 3 50 1 0 1 3 3 120 2 10 20 0 0 8 7 20 10 10 3 
Obs817 817 1 1 1 2 1 0 2 5 3 1 28 3.8 15 20 2 1 2 4 5 7 800 5 6 900 3 0 2 9 0 100 7 3 
Obs818 818 0 0 0 1 0 0 6 0 5 1 31 2.8 1 1 0 1 2 0 2 5 80 5 10 125 0 2 5 8 0 100 0 3 
Obs819 819 0 0 1 2 1 0 0 2 3 1 28 3.3 18 33 17 3 2 3 5 7 90 1 7 110 6 5 4 8 10 0 9 3 
Obs820 820 0 0 0 2 1 3 0 6 5 1 30 3.3 0 0 3 5 7 4 13 8 100 6 2 200 9 1 3 10 0 100 5 3 
Obs821 821 1 1 0 2 1 0 0 10 2 0 26 3.4 0 0 0 2 3 2 4 1 80 5 7 101 6 4 6 10 0 100 10 3 
Obs822 822 0 0 0 1 1 0 0 2 6 0 29 3.9 3 0 5 2 1 2 4 5 50 2 8 75 0 0 5 9 10 50 7 3 
Obs823 823 1 1 0 1 0 3 7 5 4 1 32 3.6 6 0 3 0 2 3 1 5 200 5 6 30 8 5 5 2 0 100 7 3 
Obs824 824 0 0 0 1 1 0 7 0 8 0 30 4 3 0 0 0 2 1 9 8 380 5 6 600 4 0 2 7 0 100 3 3 
Obs825 825 1 1 0 0 1 0 0 10 3 1 20 2.8 0 0 6 1 5 10 5 5 60 5 10 35 2 0 0 10 15 90 8 3 
Obs826 826 1 1 0 3 0 4 3 7 4 1 29 3.6 2 0 4 2 14 3 10 6 50 5 7 60 9 0 7 10 0 100 10 3 
Obs827 827 1 1 0 1 1 4 3 7 8 1 25 3.6 10 22 0 0 5 10 18 9 100 6 7 95 3 0 5 9 0 100 7 3 
Obs828 828 1 1 0 2 1 2 0 7 8 1 32 3.2 5 0 0 2 7 4 4 5 90 2 1 40 5 0 3 9 10 0 8 3 
Obs829 829 1 1 0 0 1 0 0 8 4 1 20 3 0 0 0 0 8 10 3 5 40 5 8 80 5 1 5 9 0 0 8 3 
Obs830 830 1 1 0 1 1 0 6 2 7 1 20 3.5 0 5 10 5 1 5 2 4 70 2 10 70 4 0 4 8 40 0 10 3 
Obs831 831 0 0 0 3 0 3 0 5 2 1 27 3.4 5 2 3 2 2 1 15 3 80 2 10 100 3 0 7 6 5 100 7 3 
Obs832 832 1 1 1 0 1 0 0 7 5 1 29 3.4 10 30 3 1 8 3 20 5 100 5 10 70 6 2 4 10 0 100 9 3 
Obs833 833 0 0 0 2 1 4 3 10 1 1 33 2.5 0 0 0 0 3 3 10 10 500 5 10 300 0 3 5 10 0 100 8 3 
Obs834 834 0 0 0 0 1 0 0 4 0 0 21 3.4 5 25 24 1 3 4 8 5 60 4 2 100 4 2 5 6 5 50 10 3 
Obs835 835 1 1 1 1 1 2 5 5 10 0 21 2.7 10 6 1 0 2 6 7 0 100 5 10 45 5 0 8 10 15 0 10 3 
Obs836 836 1 1 1 2 1 0 0 7 8 1 27 4 3 4 2 1 5 4 4 3 100 5 7 200 5 1 5 10 0 0 10 3 
Obs837 837 0 0 0 3 1 2 0 7 0 0 28 3.7 10 20 14 2 0 6 6 7 60 5 10 11 5 0 5 10 0 0 8 3 
Obs838 838 0 0 0 2 1 3 0 5 7 0 24 3.7 10 20 6 1 1 3 5 10 100 6 10 40 0 0 0 10 0 100 8 3 
Obs839 839 0 0 0 3 1 0 0 10 3 1 28 2.8 0 0 0 1 2 4 5 3 70 5 10 105 5 2 4 10 20 20 6 3 
Obs840 840 0 0 0 3 0 3 0 0 8 1 30 4 47 1 3 1 4 3 5 4 100 1 6 45 8 1 0 7 25 30 3 3 
Obs841 841 1 1 0 2 1 5 0 7 6 1 30 3.4 6 4 1 1 3 1 6 1 120 5 6 200 3 0 7 10 10 90 9 3 
Obs842 842 1 1 0 2 1 3 0 8 5 0 29 3.8 8 6 2 2 4 4 5 5 100 6 10 100 3 4 7 7 0 100 4 3 
Obs843 843 1 1 0 2 1 3 0 8 7 0 28 2.7 3 0 1 2 3 5 4 1 100 6 7 8 4 1 6 9 0 100 8 3 
Obs844 844 1 1 0 2 1 2 0 8 3 1 32 3.5 2 2 14 0 0 5 4 7 400 5 10 65 1 0 5 6 25 70 2 3 
Obs845 845 1 1 0 2 1 0 0 8 6 0 26 3.5 7 8 0 0 6 3 4 4 90 5 10 50 3 0 4 9 20 80 5 3 
Obs846 846 1 1 1 2 1 0 0 0 4 0 29 3.5 15 10 10 0 2 3 5 7 100 5 9 170 6 0 6 9 0 100 8 3 
Obs847 847 1 1 1 2 1 0 0 7 9 1 25 3.4 12 35 5 2 7 1 3 0 150 2 7 150 3 0 3 7 0 100 10 3 
Obs848 848 1 1 0 2 1 1 0 9 7 0 29 2 0 0 0 0 2 3 3 5 80 2 9 80 7 0 3 8 0 90 7 3 
Obs849 849 1 1 0 0 1 1 0 10 7 1 30 3.9 0 0 0 0 8 2 5 5 800 5 10 100 2 0 3 9 25 0 10 3 
Obs850 850 0 0 0 2 1 0 6 2 5 0 27 3.9 5 5 3 1 2 0 5 5 120 4 7 100 5 2 8 8 10 100 6 3 
Obs851 851 0 0 0 2 0 0 6 0 4 1 30 3 0 2 0 0 3 1 1 4 30 6 8 60 5 0 6 8 20 60 1 3 
Obs852 852 1 1 0 1 0 3 5 0 7 1 26 3.4 2 4 7 2 1 3 1 5 100 5 8 50 4 5 7 8 0 60 8 3 
Obs853 853 1 1 0 2 1 1 0 7 7 1 25 4 1 0 1 1 10 10 3 10 200 2 10 90 5 0 5 9 0 0 1 3 
Obs854 854 1 1 1 2 1 0 0 6 5 0 24 3.5 4 10 1 1 2 4 3 7 150 6 5 250 5 1 4 7 0 100 0 3 
Obs855 855 0 0 0 2 1 4 2 10 1 1 25 2 0 0 0 1 4 1 10 1 300 6 10 150 1 2 2 6 5 50 6 3 
Obs856 856 1 1 1 1 1 0 0 4 6 0 24 3.7 5 15 4 1 4 6 6 10 90 1 0 300 9 1 6 9 5 30 10 3 
Obs857 857 1 1 1 2 1 0 0 10 10 1 32 3.6 4 10 1 1 2 4 50 3 120 1 0 500 8 1 3 10 0 100 7 3 
Obs858 858 1 1 1 2 1 0 6 2 5 1 28 3.6 10 15 2 1 5 2 10 4 150 5 9 300 4 2 6 7 0 80 6 3 
Obs859 859 1 1 1 2 1 3 0 6 2 1 24 3.5 2 5 2 1 2 3 3 7 80 6 5 63 4 0 1 6 0 30 5 3 
Obs860 860 1 1 0 3 1 3 7 0 10 1 29 3 6 3 3 2 1 5 6 4 55 6 10 107 2 0 3 6 5 10 8 3 
Obs861 861 0 0 1 0 0 5 6 0 7 1 33 3.2 4 12 2 0 1 2 2 5 100 6 9 200 4 2 9 9 0 100 6 3 
Obs862 862 1 1 1 2 1 3 0 2 6 1 22 2.9 1 0 4 2 4 4 2 2 90 5 8 0 5 0 3 3 5 0 8 3 
Obs863 863 1 1 0 2 1 0 1 5 7 1 28 3 0 4 15 2 2 2 3 5 250 2 7 35 3 0 5 5 40 0 10 3 
Obs864 864 1 0 0 2 1 5 6 0 5 1 21 3.9 2 7 9 3 0 3 4 3 110 2 1 160 2 0 2 7 0 50 5 3 
Obs865 865 1 1 0 0 1 0 7 1 0 1 27 3.4 4 1 5 4 2 2 3 5 130 5 10 180 2 0 5 9 10 50 3 3 
Obs866 866 1 1 0 0 1 0 0 8 10 1 32 3.6 15 20 0 1 5 2 2 5 100 5 2 100 7 5 2 10 0 0 9 3 
Obs867 867 0 0 0 2 0 4 3 3 8 1 34 2.2 1 0 0 1 5 2 10 6 250 5 8 350 3 4 4 5 0 100 5 3 
Obs868 868 0 0 0 1 1 4 2 7 6 1 27 3.9 1 0 0 1 7 4 5 4 120 2 10 25 5 0 5 9 20 100 10 3 
Obs869 869 1 1 0 2 1 2 7 1 2 0 26 3.8 3 3 7 2 1 3 3 3 70 2 10 85 1 5 6 5 10 50 5 3 
Obs870 870 1 1 0 2 1 0 0 2 2 0 28 3.8 4 2 1 0 1 1 10 5 90 5 5 120 2 0 7 10 10 30 2 3 
Obs871 871 1 1 0 1 0 3 4 0 2 1 32 3.6 3 0 0 0 7 2 3 8 300 5 5 100 0 0 6 8 10 90 6 3 
Obs872 872 0 0 0 0 1 0 6 2 0 1 29 3.7 15 20 17 4 1 5 8 10 100 6 0 80 5 4 0 10 0 60 0 3 
Obs873 873 0 0 0 3 1 3 7 0 8 1 23 2.5 0 0 0 0 7 5 0 5 100 2 5 10 5 0 4 6 0 10 3 3 
Obs874 874 1 1 0 2 1 2 0 8 8 1 32 3.9 0 0 2 1 5 2 2 5 150 5 10 60 6 0 7 10 0 0 10 3 
Obs875 875 0 0 0 3 1 0 0 9 5 1 32 3.5 0 0 0 0 7 3 9 5 150 1 0 65 10 1 1 8 0 100 5 3 
Obs876 876 1 1 1 1 1 0 0 5 8 1 24 2.8 5 4 22 2 13 5 2 0 70 6 5 42 5 4 5 10 35 100 8 3 
Obs877 877 0 0 0 1 1 1 7 0 2 1 21 3.7 0 0 0 1 5 10 3 9 132 6 5 300 5 5 5 8 0 0 6 3 
Obs878 878 1 1 0 3 0 1 2 5 6 0 21 3.6 2 4 0 0 1 5 4 5 90 2 9 150 3 0 7 7 0 50 0 3 
Obs879 879 1 1 1 2 1 0 0 9 5 1 31 3.6 20 20 4 0 4 4 10 7 50 5 5 48 7 1 6 8 10 10 4 3 
Obs880 880 1 1 0 3 1 3 7 3 10 1 28 3.9 8 15 2 0 0 2 10 3 60 5 0 31 2 0 2 1 5 80 5 3 
Obs881 881 1 1 1 2 1 0 0 5 8 1 33 3 10 20 11 1 0 5 10 10 90 5 0 180 0 0 0 10 0 100 9 3 
Obs882 882 1 1 0 2 1 4 7 0 3 0 28 2.7 2 1 14 3 4 1 3 10 100 2 10 60 3 0 4 3 10 30 7 3 
Obs883 883 1 1 0 2 1 0 0 8 9 1 29 3.6 8 4 10 4 5 2 2 5 100 6 5 75 7 1 3 9 0 100 9 3 
Obs884 884 1 1 1 2 1 0 0 6 4 0 27 2 20 20 6 1 5 10 5 8 200 5 10 80 6 1 10 9 10 0 6 3 
Obs885 885 0 0 0 1 1 0 0 8 5 0 26 3 1 4 0 0 2 6 1 5 80 1 10 70 6 0 5 8 25 20 7 3 
Obs886 886 1 1 0 0 0 3 0 7 5 1 32 3.8 0 0 0 0 5 2 8 7 1000 5 1 500 4 1 3 10 0 100 7 3 
Obs887 887 1 1 0 3 1 1 0 4 7 1 26 3.6 1 0 2 2 3 3 6 10 250 2 6 80 1 0 5 10 20 40 10 3 
Obs888 888 0 0 0 3 0 4 2 8 7 1 34 3.4 6 0 0 2 7 5 10 9 1000 5 10 500 2 0 7 8 10 100 8 3 
Obs889 889 0 0 1 3 1 2 5 6 7 1 24 3.2 6 8 0 0 7 10 5 7 600 5 10 45 3 0 5 6 0 100 8 3 
Obs890 890 1 1 1 2 1 0 1 3 7 0 24 4 10 2 0 1 9 3 8 7 80 5 3 400 3 0 6 10 0 100 8 3 
Obs891 891 0 0 0 3 1 0 0 8 6 1 30 3.8 0 0 0 0 5 1 2 5 100 6 10 32 6 0 5 10 0 30 3 3 
Obs892 892 1 1 0 1 1 0 7 0 8 0 32 3.6 0 0 1 0 18 5 3 4 150 2 6 200 2 2 4 8 0 100 0 3 
Obs893 893 1 1 0 2 1 0 0 5 3 1 29 3.3 3 0 4 0 5 3 10 8 900 6 9 500 5 2 4 10 0 80 3 3 
Obs894 894 1 1 0 3 1 1 5 3 0 0 22 2.9 3 3 0 1 4 3 5 7 80 5 10 10 1 5 5 10 0 0 10 3 
Obs895 895 0 0 1 3 1 2 7 0 0 0 20 2.8 10 4 10 1 1 3 6 8 90 2 6 30 0 0 0 6 10 0 8 3 
Obs896 896 1 1 0 2 1 2 0 2 0 1 27 3.1 8 5 0 0 2 8 3 5 100 5 10 60 3 0 6 9 0 100 3 3 
Obs897 897 0 0 0 3 0 3 0 1 1 0 13 3.3 3 3 16 4 4 2 3 8 100 5 4 1000 2 3 2 3 10 20 1 3 
Obs898 898 1 1 0 3 0 3 7 1 5 1 34 3.9 0 0 0 0 0 3 4 10 150 5 0 68 5 5 2 4 0 100 3 3 
Obs899 899 1 1 0 2 1 4 2 3 0 1 25 3.7 5 2 0 1 4 3 5 5 90 5 5 130 5 0 1 9 0 40 4 3 
Obs900 900 0 0 0 2 1 0 0 1 5 1 24 3.6 4 5 0 0 1 1 3 3 100 5 5 160 4 0 10 7 10 90 8 3 
Obs901 901 1 1 0 1 0 3 6 0 2 1 32 4 0 0 0 0 7 2 4 5 50 5 2 50 5 0 4 6 0 100 3 3 
Obs902 902 1 1 1 0 1 0 6 0 0 1 28 3.9 5 5 1 4 4 3 10 2 50 5 10 85 5 4 6 5 10 100 7 3 
Obs903 903 1 1 0 3 1 2 5 4 10 1 28 4 5 4 2 1 4 2 7 7 89 5 7 32 8 0 8 10 15 20 8 3 
Obs904 904 0 0 0 2 1 0 7 0 2 1 24 3.6 4 14 6 2 4 1 2 6 180 2 10 200 2 0 3 7 0 90 7 3 
Obs905 905 1 1 0 2 1 0 6 1 6 1 33 2.7 3 5 9 1 1 5 4 6 100 5 10 300 0 0 4 7 0 90 10 3 
Obs906 906 1 1 0 2 1 3 0 4 7 1 27 3.2 2 5 0 0 1 10 2 10 100 5 3 10 4 0 0 3 0 100 1 3 
Obs907 907 1 1 0 2 1 4 6 1 7 1 33 3.4 0 0 0 0 4 3 7 6 200 5 5 89 4 0 3 7 0 100 8 3 
Obs908 908 0 0 0 2 0 0 0 7 8 1 32 2.6 6 7 1 1 3 2 4 7 100 6 10 38 5 5 5 10 0 0 8 3 
Obs909 909 1 1 0 2 1 0 7 0 0 1 30 3.7 1 1 1 1 3 2 4 5 90 2 8 250 0 5 3 7 15 90 10 3 
Obs910 910 1 1 0 2 1 0 0 8 9 1 35 3.4 10 10 1 3 2 2 7 4 110 5 10 250 3 0 3 10 0 50 7 3 
Obs911 911 0 0 1 2 1 0 6 1 2 1 34 3.4 5 12 5 1 2 2 2 3 70 2 10 120 0 5 7 7 10 30 6 3 
Obs912 912 0 0 1 2 1 2 0 9 7 1 24 2.5 12 25 6 3 3 5 7 5 125 2 10 60 0 0 2 10 10 30 0 3 
Obs913 913 1 1 0 2 0 4 3 4 6 1 27 3.5 8 0 0 2 4 10 8 6 100 5 4 300 5 0 8 8 10 90 8 3 
Obs914 914 1 1 0 2 1 0 0 1 0 0 25 3.4 7 3 2 2 1 4 3 4 80 2 10 200 1 0 5 4 0 30 5 3 
Obs915 915 0 1 0 2 1 3 0 7 4 1 21 3.2 0 0 0 0 1 4 4 6 90 5 6 100 3 0 5 3 0 90 8 3 
Obs916 916 1 1 0 2 1 3 7 0 6 1 33 3.4 10 5 0 0 2 4 5 6 125 6 2 200 3 0 5 8 15 90 8 3 
Obs917 917 1 1 1 3 1 0 0 8 5 0 22 3.4 24 10 0 0 7 10 14 6 60 2 10 40 4 0 3 7 0 60 5 3 
Obs918 918 0 2 1 3 0 5 5 10 10 0 12 4 48 39 36 16 28 10 27 9 99999 1 0 0.05 0 4 1 7 35 100 0 3 
Obs919 919 1 1 0 1 1 0 6 3 0 0 26 3.6 0 2 1 0 7 3 4 1 80 5 10 200 9 0 4 6 0 90 5 3 
Obs920 920 1 1 0 3 1 1 7 2 7 1 25 3.7 3 0 4 1 1 5 1 0 85 2 10 16 2 0 5 8 10 0 10 3 
Obs921 921 1 1 0 2 1 2 7 0 7 1 22 3.6 0 0 1 2 2 1 5 5 80 5 5 150 3 0 7 8 10 50 5 3 
Obs922 922 1 1 0 3 1 0 0 1 0 0 29 4 2 1 0 1 6 1 3 6 45 5 5 80 5 0 4 9 0 0 7 3 
Obs923 923 1 1 1 1 1 0 0 5 3 1 25 3.4 5 5 2 2 4 3 5 0 75 5 10 100 5 5 3 8 0 100 9 3 
Obs924 924 1 1 0 2 1 0 5 4 2 0 22 3.4 6 15 6 3 14 5 6 5 150 5 0 100 9 1 8 10 0 100 5 3 
Obs925 925 1 1 0 2 1 3 0 2 6 1 33 3.7 0 0 0 0 2 2 4 5 90 5 8 45 1 5 2 7 20 0 7 3 
